nearest stattion,number of stops within 2kms
168.7151702,29
255.4635427,23
363.6102446,30
403.5747328,29
157.0635824,22
103.0249505,21
118.7573323,20
262.359279,25
233.227319,22
292.5646819,20
347.1151531,22
445.0637378,28
457.5124694,29
259.5814326,29
148.0308326,22
148.0308326,22
278.2022459,22
278.2022459,22
154.4306981,20
278.2022459,22
31.61151811,20
197.9466243,23
226.4033119,29
141.3671149,23
262.359279,25
245.3979856,26
123.6348988,19
383.4322335,27
383.4322335,27
272.9946513,27
185.6620835,27
185.6620835,27
272.9946513,27
197.9466243,23
75.2680053,23
383.4322335,27
75.2680053,23
345.7684981,20
198.8613299,19
222.4132967,22
106.0128283,23
75.2680053,23
457.5124694,29
185.6620835,27
457.5124694,29
196.3889936,19
180.7183628,20
1326.623424,3
754.2411609,3
458.3255955,4
0,0
991.6961149,11
1326.623424,3
1326.623424,3
442.8276749,9
0,0
0,0
0,0
872.6642635,7
0,0
1861.569707,2
0,0
990.6320962,3
0,0
0,0
0,0
0,0
0,0
1740.826896,2
410.5687772,11
1048.870376,3
238.0620563,12
1377.960218,9
238.0620563,12
0,0
1688.519432,1
1688.519432,1
336.5557948,13
331.2140235,13
0,0
498.1662653,5
1484.865528,6
769.3879466,9
547.7843307,13
1572.313545,7
187.6501015,13
0,0
0,0
1519.281543,5
1736.413268,3
1505.745449,2
1232.938535,4
652.3717078,9
114.3742264,8
451.7158259,11
216.5193517,14
187.6501015,13
0,0
1007.146594,3
1895.798309,1
1847.749324,1
304.3750999,12
870.7220179,12
870.7220179,12
911.9081352,6
1309.558208,3
1317.808223,3
911.9081352,6
911.9081352,6
749.3566274,6
1619.866715,2
1029.195321,6
891.40645,10
340.1042186,12
385.0986183,6
618.2367754,4
1179.523682,6
472.8405049,11
1654.657105,2
1135.149657,6
671.2942964,12
257.1066323,13
0,0
1426.121931,9
1960.280785,1
936.866919,2
936.866919,2
179.9872332,8
572.9013925,7
936.866919,2
1992.483922,1
936.866919,2
163.9154597,11
340.1042186,12
1621.90427,1
226.1884153,9
759.8615313,13
1311.812929,4
1585.806046,5
281.6822705,13
1549.270146,2
1748.951937,1
1658.529505,2
550.8071482,12
373.0124118,13
947.6584184,14
137.3596805,8
1643.250451,2
1342.442163,3
453.3562101,7
1634.08673,1
0,0
1382.326739,1
947.6584184,14
551.6476923,3
0,0
807.6278584,7
285.499558,8
1815.942233,1
726.3881077,10
1648.52023,4
582.4924409,8
1716.45041,2
0,0
902.333554,7
828.7355097,8
430.3746829,12
162.8983409,13
348.9672514,13
1307.92681,6
219.8086193,13
187.6501015,13
1225.020845,4
752.548945,14
670.8670669,12
492.5464653,10
366.4561033,12
187.6501015,13
175.8011306,8
430.3746829,12
457.4897374,11
323.7159922,8
610.3351764,3
1402.907297,1
939.1522824,11
1200.813412,4
627.0937035,12
1980.079707,1
1137.678498,6
366.4561033,12
1512.432867,4
228.2784254,8
357.7172464,8
254.6502547,12
444.9932006,14
0,0
366.4561033,12
264.387203,8
1402.907297,1
430.3746829,12
0,0
1237.770439,11
297.4387969,8
1327.668016,4
389.8470594,8
1629.391483,7
205.579259,13
219.5698081,8
244.9513538,13
132.8824488,14
746.960694,11
268.936204,13
861.9971341,7
267.5801042,8
863.261931,11
441.0750281,7
1544.212668,3
1542.652314,2
250.4975824,7
942.3078214,7
551.922071,13
493.3443517,6
887.9430492,12
1828.975274,1
935.3828245,9
402.2290274,10
1481.277482,4
747.8584119,11
402.2290274,10
336.2999468,8
193.6174379,13
1690.518002,1
511.941029,13
1480.432139,7
1338.907427,10
1759.738644,1
309.4257435,10
1805.79351,4
584.9458859,11
950.9188732,13
1133.187027,6
1133.187027,6
1598.905809,8
1897.319184,1
1364.584165,6
1002.850434,12
1154.451171,5
357.7172464,8
877.2063722,11
1690.518002,1
250.4975824,7
584.9458859,11
649.7354713,7
1287.070386,6
877.2063722,11
781.349308,12
228.2784254,8
1377.700551,5
810.7609981,8
228.2784254,8
200.2124128,13
132.8824488,14
1000.30779,13
387.899664,8
1791.013682,2
1287.070386,6
1412.605767,5
1791.013682,2
1791.013682,2
1621.435643,6
963.9070663,8
200.2124128,13
1170.840906,5
520.0516278,14
366.4561033,12
1371.61262,9
443.9238738,7
1233.362856,5
0,0
216.5193517,14
645.3079941,13
180.6999522,8
522.4022523,8
681.7136393,7
667.2019581,12
1642.495742,4
1992.169246,1
703.5707284,7
187.6501015,13
703.5707284,7
0,0
584.9458859,11
257.1066323,13
665.4198672,12
665.4198672,12
726.0886672,9
0,0
781.349308,12
551.922071,13
216.5193517,14
302.3253817,8
0,0
440.6535178,10
430.3746829,12
592.0927214,11
191.6706824,8
1338.907427,10
366.4561033,12
950.8756176,7
187.6501015,13
55.01586073,12
1201.450859,7
55.01586073,12
187.6501015,13
55.01586073,12
777.9584897,8
1301.293961,1
1013.562618,7
667.792062,12
1773.631695,4
1778.41192,2
636.8570137,6
703.5707284,7
334.9390676,9
219.5698081,8
681.7136393,7
0,0
442.0666972,11
551.922071,13
601.9787581,14
660.915774,11
1806.16055,3
1237.770439,11
1402.907297,1
193.6174379,13
1408.392841,9
1582.318506,3
1960.439533,1
264.7460289,5
187.6501015,13
423.9405787,14
752.548945,14
323.7159922,8
187.6501015,13
334.9390676,9
1301.293961,1
1368.136635,12
595.3002023,13
1480.432139,7
1582.318506,3
1960.439533,1
892.0153583,9
301.6368856,8
216.5193517,14
1338.907427,10
216.5193517,14
1248.631621,11
257.3687604,14
1287.070386,6
257.3687604,14
0,0
551.922071,13
145.0457445,5
866.7607097,11
889.432826,7
341.0259911,14
257.3687604,14
55.01586073,12
55.01586073,12
257.3687604,14
55.01586073,12
191.7322764,13
891.40645,10
618.2367754,4
0,0
789.3926776,8
167.6917257,14
939.1522824,11
908.0366841,12
777.9584897,8
1711.913805,3
257.3687604,14
653.0172601,8
1208.273585,5
398.6627188,8
1179.06959,12
1219.01912,12
779.1094795,14
946.9152825,9
1479.559009,4
1248.631621,11
1108.954044,10
451.0968798,12
1808.696151,3
323.7159922,8
1699.031964,3
549.0337775,12
442.8276749,9
315.1291148,13
1414.788302,3
216.5193517,14
211.0959173,14
191.7322764,13
505.8538621,14
162.8983409,13
162.8983409,13
0,0
257.3687604,14
387.3666374,15
0,0
1805.79351,4
908.0366841,12
267.5801042,8
908.0366841,12
991.6961149,11
991.6961149,11
267.5801042,8
362.7126753,14
1233.362856,5
423.9405787,14
167.6917257,14
187.6501015,13
1917.995421,1
257.1066323,13
423.9405787,14
423.9405787,14
490.0465808,15
268.8638483,8
387.899664,8
573.6352363,12
889.1918961,8
257.3687604,14
611.9903327,13
1145.991777,7
595.8269284,15
837.3174659,12
1384.771003,3
0,0
243.6599457,8
1797.798885,2
1261.062145,3
241.2641477,14
423.9405787,14
1919.05322,2
187.6501015,13
542.7264256,13
1338.907427,10
549.0337775,12
731.3931168,7
581.6451768,12
291.0867736,14
397.0142775,14
595.7195043,13
132.8824488,14
257.1066323,13
611.9903327,13
629.6539664,10
79.50574105,13
311.968237,15
187.6501015,13
187.6501015,13
665.4198672,12
216.5193517,14
779.1094795,14
665.4198672,12
256.0113193,13
257.3687604,14
187.6501015,13
241.2641477,14
1757.748407,6
469.9044838,14
689.1535902,11
1529.820564,8
1166.827124,5
132.8824488,14
1246.63709,7
1208.273585,5
620.6034043,9
393.3744055,11
430.3746829,12
366.4561033,12
1267.883441,5
136.1180554,13
315.8605447,13
413.4281775,13
170.6210579,8
1090.692568,7
428.4405497,14
1610.725964,4
187.6501015,13
257.1066323,13
947.1108538,7
222.5187053,12
187.6501015,13
222.5187053,12
0,0
334.9390676,9
490.0465808,15
868.0740801,14
1141.282722,7
1209.290639,11
136.5997712,11
187.6501015,13
143.7360993,9
676.8069899,12
222.5187053,12
469.4896721,12
150.7003685,13
835.4105687,10
335.9704323,14
728.5982758,12
150.7003685,13
164.3529118,8
462.9461733,13
136.5997712,11
988.7516549,10
469.9044838,14
906.9600625,8
187.6501015,13
1685.197324,2
412.6598033,13
604.4403103,12
247.4728066,13
573.1390286,14
67.07984565,11
416.8495179,7
400.0245706,11
430.3746829,12
1269.247186,12
362.7126753,14
357.4367421,8
366.4561033,12
187.6501015,13
1338.907427,10
396.6379756,8
996.5848333,7
667.2019581,12
187.6501015,13
197.8905358,7
1558.157469,1
551.8946611,13
55.01586073,12
1688.519432,1
1490.345629,5
172.3207267,9
843.2925631,11
423.9405787,14
257.3687604,14
667.2019581,12
0,0
950.9188732,13
0,0
400.0245706,11
667.2019581,12
243.6182305,14
667.2019581,12
1032.457673,12
667.2019581,12
551.922071,13
170.6210579,8
229.1845605,13
846.1795185,8
373.0124118,13
0,0
219.8086193,13
257.1066323,13
667.2019581,12
1230.482927,5
296.9466357,8
647.971835,14
0,0
1230.482927,5
1141.282722,7
187.6501015,13
1500.804846,2
366.4561033,12
140.866261,13
1049.401947,7
1688.519432,1
734.4573481,8
1822.91509,3
0,0
884.5861295,11
515.0240777,11
208.2045032,11
187.6501015,13
366.4561033,12
469.9044838,14
718.586917,7
887.6361849,2
718.586917,7
279.8277244,9
1909.063219,1
718.586917,7
1687.232553,1
554.1759437,12
861.1077175,9
1063.97861,6
1063.97861,6
737.1926875,10
737.1926875,10
67.07984565,11
567.0222602,12
1866.21453,1
777.9584897,8
1338.907427,10
819.5790378,7
103.4729892,8
737.1926875,10
737.1926875,10
1377.700551,5
329.5216024,9
245.02349,11
261.6559861,11
974.4841945,7
362.9264801,13
653.0172601,8
798.5034981,7
588.9647626,10
219.8086193,13
551.922071,13
219.8086193,13
539.7939743,12
982.9063897,11
216.5193517,14
216.5193517,14
988.9303722,11
55.01586073,12
187.6501015,13
539.7939743,12
649.0888947,13
67.07984565,11
737.1926875,10
737.1926875,10
737.1926875,10
1400.203839,11
132.0071005,13
1407.217262,10
194.0804317,11
323.7159922,8
216.5193517,14
469.4896721,12
72.36764005,12
667.2019581,12
257.1066323,13
490.0465808,15
787.5404934,7
67.07984565,11
1700.476784,5
45.75384084,9
136.1180554,13
174.1231666,13
948.215176,4
1284.22263,5
667.2019581,12
55.01586073,12
787.5404934,7
939.1522824,11
67.07984565,11
1338.907427,10
922.4674189,12
665.4198672,12
331.7826749,12
1364.584165,6
918.8702276,6
442.9556312,12
55.01586073,12
55.01586073,12
787.5404934,7
396.0275856,15
556.3144596,12
1129.967669,6
1458.059834,2
1960.280785,1
0,0
988.9303722,11
512.5035843,7
470.9522159,12
236.5776898,13
1960.280785,1
1137.678498,6
216.5193517,14
588.9647626,10
1033.528913,6
589.7694617,7
468.2764218,8
181.9112485,13
0,0
1084.54253,11
256.0113193,13
331.2140235,13
55.01586073,12
840.9745624,12
315.8605447,13
104.396371,11
634.3592407,12
55.01586073,12
479.3536491,13
362.7126753,14
110.1538051,13
554.1759437,12
55.01586073,12
455.8622697,14
1483.235665,2
55.01586073,12
1866.561637,1
216.5193517,14
1640.823697,7
1202.421345,6
1483.235665,2
924.5212113,10
216.5193517,14
55.01586073,12
0,0
595.8269284,15
692.0403494,13
906.9600625,8
234.8988933,14
1490.345629,5
554.1759437,12
988.7516549,10
1458.059834,2
231.4962158,12
200.1730624,11
1047.656915,9
216.5193517,14
861.1077175,9
136.5997712,11
200.1730624,11
1622.163509,3
1436.502889,5
462.1944281,14
1047.195639,6
216.5193517,14
90.29147505,13
0,0
1685.34859,3
1168.649227,12
1388.917896,5
1400.203839,11
595.8269284,15
1119.777362,12
747.8584119,11
1930.677776,2
136.5997712,11
1116.329823,12
0,0
331.2140235,13
764.8664917,12
764.8664917,12
775.4470998,8
538.7246109,12
208.2045032,11
1790.498857,1
442.9556312,12
1473.234886,5
387.899664,8
585.8296453,13
1141.282722,7
478.9656817,7
677.0123879,12
1116.329823,12
556.3144596,12
136.5997712,11
1485.81099,6
0,0
776.6772562,12
710.4058724,12
1468.801764,10
866.7607097,11
99.97984952,13
1168.649227,12
988.7516549,10
1299.905684,11
1271.316002,9
0,0
442.9556312,12
216.5193517,14
781.349308,12
187.6501015,13
1119.777362,12
216.5193517,14
508.4245212,12
1047.656915,9
407.6128636,12
1790.498857,1
1458.059834,2
1166.827124,5
511.941029,13
271.8565976,9
991.6961149,11
257.1066323,13
1043.79997,5
1364.846441,11
671.3746935,8
423.1892212,11
1682.159447,2
1227.603225,10
671.3746935,8
1615.589296,2
500.5789027,7
567.0222602,12
636.8570137,6
1960.439533,1
584.9458859,11
1141.282722,7
0,0
442.9556312,12
187.6501015,13
776.6772562,12
254.3272614,8
1441.615621,9
863.261931,11
1141.282722,7
1634.08673,1
187.6501015,13
952.965413,1
90.29147505,13
903.0304901,14
1228.392838,10
938.7103569,11
670.8748379,11
1383.831307,3
343.1219515,13
1141.282722,7
1977.978692,1
856.5715365,7
216.5193517,14
0,0
656.0852101,12
1326.426503,5
1930.677776,2
216.5193517,14
1642.495742,4
0,0
1572.313545,7
232.4931514,13
1806.16055,3
1619.952199,2
970.1377384,11
436.2973846,8
946.9152825,9
374.4800797,8
469.4896721,12
325.4453513,7
1048.272284,11
1520.435602,5
1539.085749,5
0,0
140.7836225,12
0,0
346.0452152,14
1047.656915,9
1798.368774,2
538.6016937,13
1690.048246,4
346.0452152,14
346.0452152,14
1119.099081,10
1119.099081,10
140.866261,13
961.328241,9
490.4054397,10
1351.269108,1
994.9171549,11
1119.099081,10
1634.08673,1
970.1377384,11
953.3082502,11
145.7957825,13
1682.159447,2
1615.589296,2
136.5997712,11
232.4931514,13
515.8852216,8
469.4896721,12
331.2140235,13
1436.502889,5
1615.589296,2
187.6501015,13
216.5193517,14
22.36990635,14
747.8584119,11
1095.876845,6
199.5528974,11
1303.750285,10
502.9928034,10
170.6210579,8
1559.926785,2
471.4273071,13
0,0
450.3422079,12
1206.652206,6
611.9903327,13
667.2019581,12
861.1077175,9
421.3051023,13
216.5193517,14
670.8748379,11
216.5193517,14
450.3422079,12
0,0
777.9584897,8
840.9745624,12
503.5525293,12
470.8010497,15
257.1066323,13
183.620848,8
0,0
1663.1522,4
634.3592407,12
818.9332671,12
1223.87057,9
554.6894992,14
554.6894992,14
781.349308,12
1901.749029,1
832.261933,10
818.9332671,12
257.1066323,13
1802.305699,1
896.0173376,12
896.3040371,12
502.9928034,10
300.6434438,9
187.6501015,13
595.3002023,13
194.0804317,11
507.4783241,9
538.7246109,12
785.8953215,12
0,0
607.8657722,10
1030.359948,5
1141.282722,7
554.6894992,14
1473.234886,5
335.9730177,11
1634.286145,2
151.6235983,9
230.9996948,13
230.9996948,13
667.2019581,12
554.6894992,14
809.3926314,14
291.0867736,14
0,0
302.4175806,13
1655.682667,1
216.5193517,14
1518.178421,5
991.6961149,11
852.3150383,7
1690.048246,4
812.6990201,5
1103.533772,10
988.5282739,13
474.6234156,8
852.3150383,7
536.1885077,12
932.1827404,11
779.1094795,14
778.2046424,12
216.5193517,14
884.5861295,11
502.2503887,8
431.8270383,13
366.4561033,12
120.4510469,13
554.1759437,12
1344.46969,5
809.3926314,14
1863.142753,1
170.6210579,8
986.3137903,11
211.0959173,14
601.6239458,10
174.1231666,13
156.2974313,13
819.5790378,7
542.7264256,13
554.1759437,12
661.0146289,8
1271.677333,5
1008.030743,3
1715.180195,5
1480.850539,4
777.9584897,8
1536.555995,8
0,0
1000.30779,13
487.7034204,13
276.5720588,13
1688.519432,1
1740.826896,2
896.0173376,12
1157.372616,11
410.0029425,13
398.6627188,8
396.6379756,8
1078.74166,12
0,0
542.8580253,7
410.6464516,12
1518.178421,5
942.126314,12
896.0173376,12
389.8044968,13
607.8657722,10
338.3683411,8
229.4881942,14
229.4881942,14
183.620848,8
942.126314,12
366.4561033,12
728.5982758,12
835.4105687,10
918.2545496,2
538.9757136,11
1503.347979,3
187.6501015,13
604.7754878,12
932.1827404,11
469.4896721,12
604.4403103,12
208.2045032,11
1663.1522,4
48.94245971,12
688.9622717,7
1373.702873,6
792.8566826,11
853.0738118,6
667.2019581,12
1967.490324,1
472.6870714,12
127.5028976,11
302.5111823,6
243.3820831,6
379.1740817,2
338.5219564,3
379.1740817,2
1262.315992,5
1378.306128,4
550.5868934,7
467.9557097,9
446.7654887,9
334.377937,6
550.2533259,3
1138.967852,7
334.1039312,7
359.6517333,7
876.0474396,5
744.5150225,7
693.2758635,7
744.5150225,7
310.5293428,7
744.5150225,7
575.8612789,6
129.7596151,7
516.7074546,7
1165.534117,4
322.8751903,7
392.0630062,7
444.7127334,6
505.7109173,6
444.7127334,6
472.7299167,8
434.2510997,6
491.949897,8
466.734343,8
466.734343,8
629.2237005,7
247.6178809,6
501.8865898,8
501.8865898,8
390.4487822,7
1027.9863,7
386.5085992,6
400.2350068,6
806.1180385,7
806.1180385,7
332.5687566,6
299.5339374,8
869.3078724,4
299.5339374,8
869.3078724,4
859.4194779,5
377.0263543,6
760.1406117,4
1284.241529,3
259.3093528,7
1076.469572,4
457.5952737,8
457.3847516,7
240.6363721,7
285.0288154,5
383.7008398,8
31.70713196,9
1469.015634,3
1469.015634,3
1169.876559,4
556.8958692,7
444.7127334,6
444.7127334,6
334.377937,6
460.1527218,6
457.0193116,8
1395.670849,3
608.8012447,6
392.0630062,7
456.5069607,8
386.5085992,6
457.0193116,8
462.043125,7
462.043125,7
1150.923899,3
109.1837481,6
996.2689793,6
1787.873099,2
637.2774777,7
1150.923899,3
666.9145849,6
1823.656926,2
1823.656926,2
1689.637605,2
1622.910677,2
676.2495775,3
638.4415173,4
202.2962721,8
458.8362821,6
1076.469572,4
505.7501392,4
333.1096406,8
902.161841,5
1641.398542,2
259.0958045,8
333.1096406,8
333.1096406,8
284.2382551,3
1358.236423,3
439.487739,6
1114.879768,4
600.6095612,3
1069.628563,4
358.3850329,4
289.7756066,6
795.5535144,6
1145.256447,4
447.2813211,3
1193.947609,4
1145.72688,3
1496.315514,3
1221.769206,6
568.6046492,5
1496.315514,3
1427.265376,3
1641.398542,2
460.1527218,6
460.1527218,6
285.1936267,8
285.1936267,8
90.69349855,4
919.2243912,6
586.0604155,3
258.8169051,3
113.8853648,7
1645.35898,1
460.1527218,6
738.9087634,5
444.7127334,6
1370.86975,4
325.5189738,6
460.1527218,6
1422.75621,3
929.8215972,4
278.6737155,7
1076.469572,4
538.0019577,3
612.9935417,7
557.5628562,4
1156.589289,6
1040.374138,4
386.5085992,6
1112.64772,4
468.4968968,4
1091.605896,6
258.3625481,6
777.7886418,6
777.7886418,6
624.7397538,7
203.0489678,5
258.3625481,6
258.3625481,6
944.3012353,5
334.377937,6
1089.857388,4
191.6925919,4
260.0922502,4
600.6095612,3
1161.659278,6
1161.659278,6
1645.35898,1
116.706084,4
1161.659278,6
444.7127334,6
148.8299216,8
982.9706805,4
95.81503999,7
392.0630062,7
1082.413488,4
1030.621334,5
244.8911514,4
334.377937,6
258.8169051,3
1030.621334,5
245.5669374,7
1370.778942,4
386.5085992,6
306.4891685,6
1436.516868,1
1089.857388,4
894.1465916,7
1020.068041,1
888.9309232,8
888.9309232,8
679.9857684,7
762.3894502,3
939.1208609,4
1634.4686,3
444.7127334,6
447.2813211,3
795.7834402,4
328.1985751,9
591.5092824,9
739.5960416,5
1116.507922,6
116.706084,4
1220.305531,6
1030.621334,5
777.7886418,6
777.7886418,6
670.3851342,7
861.4966014,4
1516.790845,4
444.7127334,6
136.7050515,6
328.1985751,9
1370.86975,4
1019.018905,6
838.4118434,6
858.3068166,7
761.8533737,6
1315.929624,1
738.9087634,5
1019.018905,6
1091.605896,6
1082.413488,4
861.4966014,4
1634.4686,3
795.7834402,4
607.5199284,7
649.8144754,4
1427.265376,3
221.8386618,7
902.161841,5
1086.394236,6
335.4951141,6
1565.080801,2
767.5082484,4
795.7834402,4
828.6664976,4
1516.790845,4
859.6492809,9
738.9087634,5
986.1365781,6
986.1365781,6
778.053735,6
460.1527218,6
1496.315514,3
725.1360092,4
679.9857684,7
679.9857684,7
507.1361482,7
1384.354843,3
914.076178,4
278.6737155,7
224.1806476,6
444.7127334,6
224.1806476,6
679.9857684,7
507.1361482,7
1372.802615,4
738.9087634,5
495.201118,3
328.1985751,9
944.3012353,5
483.2400012,3
765.9119217,7
1462.632641,2
1126.462649,2
458.3034576,7
392.0630062,7
504.0248492,7
504.0248492,7
457.0193116,8
1633.598706,4
568.3811848,4
761.8533737,6
1066.318771,5
738.9087634,5
452.965235,7
460.1527218,6
828.6664976,4
738.9087634,5
61.16987012,4
656.1811844,6
129.7596151,7
331.5746848,8
88.99463291,7
1082.413488,4
528.4120427,8
1091.605896,6
594.0516738,8
442.8002063,7
709.1028342,9
506.3575138,6
314.8418995,6
457.0193116,8
1082.413488,4
803.70215,5
457.3847516,7
1284.593346,6
803.70215,5
803.70215,5
460.1527218,6
678.422372,5
333.1096406,8
687.2506443,6
741.341028,5
546.6840907,7
1394.56595,4
1398.796418,2
281.6842797,9
350.6009715,7
806.3332973,6
784.4563473,6
239.6119392,3
447.2813211,3
397.8749982,8
575.8612789,6
367.5940012,3
337.2532665,7
347.821704,7
567.1003709,6
807.1979197,3
1689.637605,2
972.9188737,4
1689.637605,2
687.7494484,7
1102.007626,5
1039.082281,6
510.0216735,6
1647.860534,4
399.5123295,8
692.4140626,7
328.1985751,9
555.8361723,6
298.7113148,3
797.2599503,4
497.7613889,7
741.341028,5
937.9549994,5
797.2599503,4
245.5669374,7
447.1990931,8
507.519476,7
412.3894033,8
204.3704445,9
1350.482037,4
676.2495775,3
813.5653824,7
761.8533737,6
1752.46537,2
1102.007626,5
941.7322314,7
1731.845434,1
1731.845434,1
1360.228767,5
258.3625481,6
416.2510188,8
246.1124964,9
1039.082281,6
446.4649888,5
117.5250857,9
459.6517027,7
775.5386838,3
952.3720909,4
952.3720909,4
435.5669838,8
1161.949598,4
686.1331919,7
1126.462649,2
1287.313968,4
952.3720909,4
803.70215,5
1126.462649,2
412.3894033,8
478.3487808,7
460.1527218,6
1370.86975,4
224.1806476,6
509.9753649,7
328.1985751,9
976.7130972,5
1220.305531,6
1703.282814,1
652.8825919,8
457.0193116,8
213.1692874,7
612.9935417,7
803.70215,5
972.9188737,4
556.1487605,7
332.5687566,6
1091.605896,6
540.7511555,5
154.1877728,6
333.1096406,8
493.288948,3
677.1987213,7
1703.282814,1
1703.282814,1
281.6842797,9
304.3194495,7
154.1877728,6
736.4400931,6
784.4563473,6
281.6842797,9
736.4400931,6
938.1488444,6
715.1319672,7
982.9706805,4
281.6842797,9
775.5386838,3
154.1877728,6
1066.318771,5
634.0645866,7
803.70215,5
1799.865195,1
281.6842797,9
455.9701528,6
1703.567266,3
668.0576571,7
1703.282814,1
668.7249274,3
444.7127334,6
1703.282814,1
383.898481,7
1082.413488,4
803.70215,5
866.7787366,7
988.1572973,4
1370.86975,4
976.7130972,5
1714.014237,1
1015.118429,8
1886.979883,2
1327.44841,4
386.5085992,6
583.7039694,7
439.5812133,9
738.9087634,5
898.4781596,4
669.1418625,3
636.5711265,5
1496.001387,3
1229.902641,4
221.7699575,5
738.9087634,5
677.1987213,7
115.6822107,7
308.6860706,8
510.0216735,6
666.9145849,6
527.7157522,8
527.7157522,8
383.898481,7
784.4563473,6
709.6223666,6
1656.754495,2
686.1331919,7
325.6145266,8
1149.951275,5
204.3704445,9
1123.597274,4
505.7109173,6
203.0489678,5
803.70215,5
939.0466589,5
941.7322314,7
803.70215,5
1242.619697,4
245.8898676,6
1429.101446,4
803.70215,5
738.9087634,5
183.4602145,7
760.1406117,4
493.288948,3
842.5756845,7
606.4189813,6
690.9228823,7
480.7797871,6
761.8533737,6
435.5669838,8
480.7797871,6
580.9201175,7
354.1647041,7
480.7797871,6
480.7797871,6
888.9989138,7
888.9989138,7
698.0168146,5
480.7797871,6
550.5868934,7
1799.865195,1
383.898481,7
447.2813211,3
1372.802615,4
1372.802615,4
1372.802615,4
384.3120516,7
394.5255228,8
394.5255228,8
332.5687566,6
522.2381722,9
394.5255228,8
457.0193116,8
597.0907415,3
600.6095612,3
600.6095612,3
597.0907415,3
1667.940792,2
1082.413488,4
331.5746848,8
738.9087634,5
1220.256446,3
1067.391544,5
533.7348859,7
386.5085992,6
1469.015634,3
392.9045265,8
678.422372,5
797.2599503,4
678.422372,5
557.5628562,4
897.2479045,5
741.341028,5
1622.910677,2
457.0193116,8
334.377937,6
677.1987213,7
507.1361482,7
334.377937,6
631.4723818,6
444.7127334,6
566.6052506,6
1799.865195,1
1229.902641,4
461.3005536,8
678.422372,5
202.2962721,8
386.5085992,6
1165.651597,5
1429.101446,4
1076.469572,4
607.5199284,7
821.6045095,7
1429.101446,4
828.6664976,4
821.6045095,7
1516.790845,4
1102.007626,5
444.7127334,6
1289.232055,3
457.3847516,7
1613.189613,4
475.4703948,7
583.7039694,7
1287.313968,4
688.7493808,6
944.7675249,5
477.7067366,7
390.1817834,8
786.0724665,7
444.7127334,6
444.7127334,6
1703.282814,1
280.5979819,7
1082.000857,4
397.501505,7
397.501505,7
351.6423588,7
1070.056935,5
458.6648161,7
1516.790845,4
476.1003664,5
627.8214416,8
941.7322314,7
1703.282814,1
1703.282814,1
409.2837682,7
1462.632641,2
1429.101446,4
31.70713196,9
1284.241529,3
898.4781596,4
1516.790845,4
550.5868934,7
